word,start,end,duration,rms_mean,zcr_mean,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,label
 the,2287.08,2288,0.92,0.030278625,0.158001078,-380.86957,84.62555,-15.565266,6.757212,11.965491,-3.1537313,-9.556448,-6.7549114,-16.36729,-2.5822737,4.142396,-11.355135,-11.519595,-1
 roles,2288,2288.88,0.88,0.15671203,0.038208008,-294.89398,162.94217,8.0255995,-5.6877656,-21.44862,-34.363396,2.6252682,1.4138731,-18.21792,-18.032328,-16.512281,-18.35625,-14.352971,-1
 which,2288.88,2289.94,1.06,0.022622705,0.276826746,-352.69073,34.751125,38.924835,27.118917,0.4993934,22.214243,0.3273,-0.49905542,2.203972,-4.7967215,-4.8872643,0.89529115,-10.53746,-1
 you,2289.94,2290.3,0.36,0.060133845,0.197998047,-290.18472,14.680562,-9.16894,70.15418,-3.139537,-13.245765,-8.107926,0.5905247,-14.903161,-12.305684,-18.324734,-0.47711515,-17.91601,-1
 have,2290.3,2290.68,0.38,0.09970238,0.067789714,-225.90575,152.76309,-28.928354,-46.044495,10.418333,-14.377853,-13.550842,-4.8004746,-18.733828,-1.7108322,-2.6499436,-13.767381,-14.624305,-1
 fulfilled,2290.68,2291.78,1.1,0.051848534,0.23530971,-293.9907,80.15369,3.2205663,0.36013743,-3.4784305,-11.429952,-2.1546004,-6.1577415,-12.411378,-6.758079,-3.627129,-10.555988,-6.2503505,-1
 the,2291.78,2293.46,1.68,0.022836883,0.206174455,-398.94263,72.814865,3.7277403,5.148831,-1.0828825,-3.0385673,-7.176778,-3.5123096,-5.296186,-3.5742404,-6.5318155,-7.376648,-5.1825976,-1
 boundaries,2293.46,2294.2,0.74,0.09920762,0.060384115,-234.29204,123.89951,-24.001486,9.595727,-14.675983,-7.4235816,-9.022027,3.2844894,-22.13115,-11.1066065,-0.34656224,-8.420341,-16.730862,-1
 the,2294.2,2294.74,0.54,0.059425417,0.238453585,-275.35657,47.612183,4.3506126,34.16083,-5.6881304,-5.832989,-17.617634,-6.7724113,-9.969432,-12.936645,-4.14885,-11.028083,-16.99909,-1
 guidelines,2294.74,2295.48,0.74,0.12492939,0.069559733,-183.81621,116.3782,-36.564613,3.9249706,-13.344247,-13.145448,-22.300514,-4.33933,-20.589369,-17.230865,6.5799656,-8.255345,-15.328457,-1
 they,2295.48,2296.94,1.46,0.030782606,0.231296705,-394.89325,47.847572,16.82403,16.877037,6.3473735,4.1181645,-7.84731,2.7016952,-7.761825,-2.1704307,-3.453866,-6.6298084,-4.78077,-1
 change,2296.94,2297.66,0.72,0.046373315,0.097274117,-273.7217,80.71374,6.5006447,56.273476,-7.119019,-20.446915,-8.167803,1.9058627,-25.405241,-9.782385,0.9086637,-15.37099,-5.816722,-1
 mm,2297.66,2298.3,0.64,0.007397249,0.221423921,-401.57404,20.656017,3.9972491,37.166454,2.7642503,7.034728,-2.47592,9.7353735,-23.564566,6.2768226,-9.675515,-5.3082314,-7.359895,-1
#NAME?,2298.3,2299.04,0.74,0.009934911,0.189921061,-430.8436,56.47827,-10.676356,17.007133,-4.8717747,-1.6576015,-4.0928655,5.974405,-25.358416,5.5889716,-5.8099875,-9.638532,-2.0262277,-1
 and,2299.04,2299.5,0.46,0.026853798,0.186067708,-376.97968,80.46965,-13.431947,-10.020998,8.846408,-6.669349,-7.7822833,8.110225,-6.989328,3.4717865,-13.17912,-10.552578,-2.839013,-1
 so,2299.5,2300,0.5,0.092119135,0.212615967,-256.62164,70.07991,12.86292,6.7018557,-10.601864,-9.148706,-6.9894485,-16.054617,-17.695929,-12.86537,-8.627026,-10.191587,-15.936691,-1
 you,2300,2300.9,0.9,0.017715903,0.177448141,-432.66788,66.44368,9.6019,30.90984,-1.9874755,0.7280622,-1.610167,1.9302651,-7.2568007,-4.8050075,-10.978037,-3.316935,-10.605636,-1
 need,2300.9,2301.36,0.46,0.0715036,0.052213542,-304.52917,94.143524,20.273129,68.45249,-9.718866,-22.589409,2.6248903,3.3988335,-34.970383,-10.154467,-1.9198636,-17.14466,-15.574221,-1
 to,2301.36,2301.84,0.48,0.022709912,0.166290283,-352.23096,56.26945,8.623064,37.13347,-4.090008,-2.2366204,-3.174203,-3.0458107,-16.126274,-6.8891163,-3.095398,-11.489624,-12.509596,-1
 consult,2301.84,2302.68,0.84,0.040725593,0.265715422,-338.0276,71.48561,13.718548,-6.503165,2.1337707,5.0328183,-3.0855043,-4.4093957,-15.838216,-5.408535,0.57606083,-4.2560415,-9.131105,-1
 you,2302.68,2303.3,0.62,0.054035276,0.164916992,-348.35187,71.91567,5.2360663,25.013744,-13.078245,-16.435268,4.4767838,0.1449292,-8.183988,-7.8575606,-7.695864,-1.3789843,-15.081909,-1
 need,2303.3,2303.58,0.28,0.07560899,0.038411458,-306.42606,96.78728,17.990501,85.34345,-10.64675,-22.77051,-5.2427344,4.1276617,-31.82346,-23.332102,-1.0495156,-18.968365,-26.451927,-1
 to,2303.58,2303.84,0.26,0.012062149,0.196234809,-355.58502,44.351658,26.801416,41.94222,8.130259,-3.4703562,-15.382466,7.755583,-11.77819,-9.090856,-2.8069067,-6.0614,-7.695173,-1
 share,2303.84,2304.4,0.56,0.1205624,0.190619575,-170.04169,-4.916852,-29.41497,64.25592,-4.189654,-24.99731,-35.453632,13.260853,-20.455734,-14.19783,-0.54082966,-4.751108,-1.1594895,-1
 you,2304.4,2305,0.6,0.0308619,0.144120066,-384.75375,75.07975,-1.4228736,28.139349,9.915414,-10.703584,-16.0184,10.461931,-11.591013,-8.472319,-4.7569947,-6.080124,-6.151662,-1
 need,2305,2305.32,0.32,0.06180103,0.031605114,-351.141,106.77727,17.090206,90.81054,2.0277789,-25.19908,-1.49963,-2.4636958,-30.169403,-16.23847,-3.385412,-17.790306,-23.03051,-1
 to,2305.32,2305.56,0.24,0.014060982,0.204650879,-363.8412,43.626297,46.38002,27.226204,18.768219,11.886212,-18.19431,6.820483,-13.323389,0.8573961,-8.741527,-9.791891,-8.385973,-1
 speak,2305.56,2305.94,0.38,0.053496003,0.194742839,-267.60376,24.845251,27.033258,61.46458,5.7631335,9.438014,1.9053078,-3.3445694,-10.5315895,-4.998396,1.2237877,-9.959428,-13.113132,-1
 otherwise,2305.94,2307.04,1.1,0.054952875,0.172237723,-352.086,93.95152,-14.602224,-0.838482,-16.708158,-9.363619,-0.33737773,-2.969471,-11.86667,-1.4199234,-1.7449994,-6.2657294,-6.230159,-1
 I,2307.04,2307.64,0.6,0.08491856,0.16873972,-215.80661,105.2862,-15.823941,-4.1519203,-2.7497995,-2.4598536,-22.558342,1.3132718,-16.553423,-4.811918,-2.616761,-6.574098,-8.9138155,-1
 know,2307.64,2307.94,0.3,0.088334575,0.040917969,-228.98006,134.83394,-8.193323,20.693,-12.1692295,-25.103294,-7.639842,-12.841326,-24.200699,-11.594798,3.2729225,-14.326073,-8.291564,-1
 from,2307.94,2308.44,0.5,0.08060044,0.183319092,-250.52661,134.24028,20.132135,-19.224087,-25.548332,-31.042185,-4.8882365,-0.42877388,-13.301425,-7.8243117,-8.736758,-4.5481176,-12.087227,-1
 other,2308.44,2309.34,0.9,0.056182783,0.155913254,-351.0743,95.699554,-5.844832,-2.1710157,-9.201291,1.1667097,-5.8307333,3.4516218,-13.047128,-0.05173318,1.2443087,-10.309165,-13.05299,-1
 people,2309.34,2309.8,0.46,0.07887958,0.076074219,-246.54152,100.87063,6.572412,40.160202,2.9661927,-8.68713,-9.71119,0.59490263,-15.723211,-3.9047577,-5.0350027,-6.47514,-6.9746304,-1
 that,2309.8,2311.12,1.32,0.011313835,0.207275391,-464.6512,77.23915,4.2653403,7.799831,-2.1402,-3.3331513,-7.3171344,0.3029415,-5.0912523,2.038726,-1.7814674,-4.329014,-4.418093,-1
 it,2311.12,2311.3,0.18,0.040249594,0.056477865,-306.34323,88.24325,16.659119,57.719288,7.7324243,-15.273236,-1.9671241,5.7278523,-22.578857,-10.474725,-7.242251,-12.19794,-14.206788,-1
 has,2311.3,2311.56,0.26,0.06368994,0.11843533,-201.70306,107.81589,-40.88945,-28.361927,14.645471,-11.516535,-9.647206,10.002712,-15.13053,8.457266,-5.856281,-9.238969,-15.377171,-1
 caused,2311.56,2311.92,0.36,0.052471355,0.177286784,-299.68845,94.9874,26.039213,-6.293177,-39.177204,7.5292664,-3.4634306,-6.156943,-5.755055,-16.222261,-13.0333185,5.072505,-15.103002,-1
 them,2311.92,2312.14,0.22,0.045808893,0.135393415,-266.65573,122.17733,21.819853,8.742803,-15.398401,12.1838665,-2.9781241,-21.253492,-15.56182,-19.86704,4.37244,-3.7449558,-17.955875,-1
 problems,2312.14,2312.6,0.46,0.08465126,0.052669271,-252.6024,178.53171,-5.7493596,-2.8407676,-16.888048,-14.050349,2.286889,-7.4318395,-24.715601,-12.816434,-4.075315,-9.042941,-4.9098783,-1
 thankfully,2312.6,2313.84,1.24,0.05696082,0.210061098,-272.42664,64.15728,-4.8848014,-1.6111399,9.086921,3.4452477,-9.477,-2.560065,-5.470137,-0.24705887,-0.9901625,-5.9194517,-9.035746,-1
 it,2313.84,2314.54,0.7,0.04896327,0.076016513,-330.71896,74.0773,6.8000154,69.61685,-4.6594486,-9.590105,-6.0249815,2.974852,-26.78351,-13.288262,-1.7966083,-16.574438,-13.917947,-1
 hasn't,2314.54,2314.9,0.36,0.048096854,0.11722819,-193.97083,90.29185,-4.8344874,2.608319,8.716154,-7.188701,-6.5724826,11.067577,-9.063674,6.307985,1.9400188,-13.577268,-5.0387716,-1
 caused,2314.9,2315.2,0.3,0.0373448,0.064941406,-327.28375,149.17067,15.466307,-15.379309,-31.814274,-8.824709,-4.93242,4.899649,-13.710846,-16.179073,-15.266736,-1.7841196,-15.629268,-1
 any,2315.2,2315.7,0.5,0.051836222,0.12210083,-295.7537,79.87122,0.28876185,22.603249,-6.149512,-20.118282,-19.73714,0.15761971,-14.805246,-11.587919,-6.164401,1.8423815,-7.281356,-1
 problems,2315.7,2316.22,0.52,0.07758231,0.073443244,-266.11887,153.21773,-17.64166,8.887119,-19.129679,-17.222488,-8.807716,-1.3407191,-23.44213,-18.584858,-4.017868,-8.707591,-15.663686,-1
 in,2316.22,2316.54,0.32,0.0612223,0.111106179,-237.25058,99.900276,8.420243,32.83057,1.973809,0.451832,-17.047598,-8.971558,-23.270905,-11.375081,-2.5966842,-13.794553,-19.631807,-1
 our,2316.54,2316.74,0.2,0.07899476,0.066894531,-192.35855,162.70665,-26.48602,-43.940716,-21.325832,-8.953326,-0.60959154,3.8524518,-15.768859,-7.2006354,-7.350431,2.7166543,-23.9949,-1
 household,2316.74,2317.26,0.52,0.08094686,0.176987592,-207.11646,125.86084,0.42641473,-25.686327,-21.216507,0.57485723,-2.0313232,-5.2146916,-18.149393,-17.15443,-5.973179,8.995678,-19.695667,-1
 whatsoever,2317.26,2318.12,0.86,0.04883274,0.165400752,-321.87677,93.0626,8.530012,-10.68012,-21.080915,2.0312402,-0.018360209,-2.4075687,-16.08618,-3.8479793,-8.337339,-6.702823,-12.007743,-1
 because,2318.12,2318.98,0.86,0.09330358,0.095793547,-221.82693,133.78156,-18.11086,16.776756,0.3046629,-7.7288666,-17.54554,-13.994426,-22.666504,-14.227973,-1.6510484,-2.8049808,-14.310009,-1
 my,2318.98,2319.46,0.48,0.060813423,0.14730835,-241.19261,112.18135,-0.5531962,-6.8879232,-3.9913447,2.7414498,-4.4617953,-6.093432,-20.016594,-12.482363,-6.0068426,-1.0807012,-22.058367,-1
 wife,2319.46,2319.82,0.36,0.07427588,0.05082194,-232.2552,154.1071,-15.295672,-14.794838,0.2048521,-16.4019,-7.661242,2.0691717,-10.938759,-10.379565,-4.8247533,-3.2249458,-17.111423,-1
 has,2319.82,2320.04,0.22,0.027661353,0.13155692,-308.74356,73.086044,34.80506,32.0044,23.630615,-0.39317778,-5.937074,-22.244555,-7.7635202,-2.719082,-13.2212,-12.054733,-10.707892,-1
 been,2320.04,2320.28,0.24,0.017805934,0.077819824,-396.5216,92.92572,10.145876,54.53045,30.297157,2.5424504,-2.6324062,-0.5843973,-12.571367,-14.281144,-7.712315,-7.84601,-14.475897,-1
 so,2320.28,2320.88,0.6,0.08856516,0.266344572,-266.9824,61.00142,35.608738,14.605781,-13.734706,0.54364395,1.4628557,-11.519081,-13.219335,-11.867711,-8.017825,-3.6911106,-8.83752,-1
 so,2320.88,2321.42,0.54,0.061949205,0.235552619,-274.45178,85.32252,30.066868,3.1197605,-24.876205,-10.317802,-0.07649579,-19.991894,-13.900636,-11.823681,-10.516283,1.5943283,-15.512205,-1
 supportive,2321.42,2322.12,0.7,0.05380747,0.168945313,-284.66574,110.61984,31.752708,14.43169,-22.071978,-10.678832,2.7768419,-10.188343,-12.401958,-16.002073,-18.361012,-3.8303483,-15.397889,-1
 and,2322.12,2322.54,0.42,0.039171424,0.125348772,-290.34976,92.59225,-24.074469,12.96993,11.462546,0.38772443,-12.399514,-6.3199344,-10.807651,4.7284636,-5.942179,-12.476745,-7.8636117,-1
 I,2322.54,2322.66,0.12,0.14869761,0.065551758,-59.413002,88.43056,-31.919516,2.9597821,-9.747722,-15.279598,-22.478981,-11.913556,-13.8921175,5.149531,8.418187,-8.584839,-16.32056,-1
 just,2322.66,2322.92,0.26,0.14030798,0.134602865,-156.99287,62.912083,-4.142547,22.88204,-1.9900107,-10.192295,-28.823372,-6.1347833,-14.322824,-7.505576,-7.280905,-9.648655,-1.1432004,-1
 like,2322.92,2323.2,0.28,0.13118307,0.198730469,-166.32881,85.63792,-19.120615,-18.894058,-8.251742,-19.944038,-22.653885,3.0338876,-26.13978,-7.9356275,-1.6076336,-10.776997,-8.50198,-1
 to,2323.2,2323.38,0.18,0.020066993,0.201985677,-325.2521,52.592163,36.542767,1.1891397,15.853355,14.831761,-14.724219,-3.5228837,-8.434212,10.344666,-14.520298,-12.390694,-3.7751205,-1
 say,2323.38,2323.66,0.28,0.07510939,0.253255208,-216.88368,42.219322,23.347338,16.361443,9.715846,-10.343815,-32.7686,4.783935,-16.31532,-5.9939814,-7.8090415,-1.5351695,0.23178905,-1
 she,2323.66,2325.46,1.8,0.02577409,0.220154879,-414.65878,29.41931,-5.9922323,27.817736,4.036616,-4.7637057,-5.677766,2.9917486,-6.9983253,-6.1637897,-3.8173587,-4.4272194,-3.6062574,-1
 didn't,2325.46,2326.8,1.34,0.05148335,0.113606771,-372.23706,49.29776,21.674253,41.94975,-9.413369,-4.871847,-9.384794,5.406446,-24.864801,-9.615901,-2.0234585,-15.696997,-6.724313,-1
 twist,2326.8,2327.12,0.32,0.053731933,0.16628196,-262.56128,66.673775,-15.36012,19.402866,5.8311214,1.7041348,-16.933235,-11.157063,-11.686472,1.0980194,-9.666285,-4.173944,-3.4294672,-1
 my,2327.12,2327.46,0.34,0.06063736,0.209073153,-291.07196,93.73731,2.817753,-21.562872,-2.7431238,6.11104,1.6574143,6.0719256,-19.509941,-6.1115727,-3.3908732,-1.8306428,-9.273597,-1
 arm,2327.46,2328.04,0.58,0.09101434,0.087993421,-282.85666,161.42993,-19.942308,-27.55866,-21.61643,-19.253721,-9.80982,5.2823887,-5.95294,-16.909794,-7.1181583,-2.0139623,-20.402857,-1
 to,2328.04,2329.34,1.3,0.008519001,0.213069264,-462.081,58.628937,5.432506,13.163073,-0.661539,4.307872,-2.3954964,1.0300816,-6.686699,-0.33078656,-3.361241,-2.063671,-5.7341013,-1
 go,2329.34,2329.66,0.32,0.14045177,0.061434659,-221.37914,140.0717,-4.6136417,8.243765,-34.179447,-1.3767967,-5.5758076,-10.315454,-16.191793,-8.949588,-6.659548,-3.7794976,-8.538072,-1
 on,2329.66,2329.98,0.32,0.16714518,0.059836648,-256.60022,153.6714,18.108267,-21.067375,-39.64816,-36.333782,-15.81666,-1.9007554,-6.933516,-2.4416275,-5.1404424,-3.0067027,-17.991117,-1
 that,2329.98,2330.26,0.28,0.10681331,0.059299045,-209.76965,133.05916,-18.09898,-15.976678,5.221893,-16.848465,-15.330344,-6.3470964,-31.081705,8.753109,-0.68871754,-26.536566,-6.0722713,-1
 course,2330.26,2330.76,0.5,0.042007886,0.111419678,-319.36148,115.59422,3.3855476,7.425208,-38.101204,-8.309613,-8.028307,-8.187301,-11.687511,-1.6880155,-15.021618,4.5043035,-10.163635,-1
 because,2330.76,2331.64,0.88,0.029512888,0.247140067,-323.19922,41.757404,23.484903,28.168446,5.282291,13.82446,6.555061,-6.45972,1.3262457,-0.9627438,-5.2967267,3.6951766,-8.853097,-1
 she,2331.64,2332.04,0.4,0.07590739,0.193096454,-205.30388,47.322212,-22.005001,42.08274,-7.6473308,-9.489119,-2.9889925,-0.41806772,-26.732002,-6.8343577,-7.1984143,-4.1433673,-10.840689,-1
 didn't,2332.04,2332.44,0.4,0.07611983,0.044170673,-249.52591,101.93054,-6.3516865,63.961655,-1.2616982,-15.88643,-9.0623045,0.9345671,-33.878414,-17.179789,-2.1876192,-15.242142,-17.384472,-1
 love,2332.44,2332.66,0.22,0.14753129,0.048897879,-192.75476,173.49773,-23.612213,-17.512312,-22.487854,-17.536047,10.021828,-29.147207,-34.003593,-14.005442,11.918345,-6.350803,-10.666536,-1
 me,2332.66,2332.88,0.22,0.08960406,0.033133371,-279.73724,110.36788,-8.691157,66.20366,3.4225137,-17.405077,-1.2282764,-10.575951,-27.85324,-16.1198,-9.103567,-6.405715,-16.117664,-1
 as,2332.88,2333.08,0.2,0.08012133,0.215332031,-172.99954,74.137314,-1.2659128,-0.09119538,7.7506905,-15.485896,-27.019625,-0.78811973,-11.447755,12.120058,-5.5077868,-9.873315,-10.010615,-1
 I,2333.08,2333.24,0.16,0.08971857,0.071370443,-179.15112,154.61458,-18.302832,-13.678105,-14.991356,-8.126532,-11.517646,-19.830976,-24.57248,-9.0139475,9.358319,8.873254,-23.65714,-1
 was,2333.24,2333.56,0.32,0.07426278,0.049627131,-304.51947,183.29897,34.592068,-16.56388,-43.58812,-39.584755,0.08813078,3.28819,-4.005247,-8.094156,-5.1412516,-7.9803624,-20.271156,-1
 she,2333.56,2335.56,2,0.01547002,0.274817088,-414.61356,29.165043,3.2074027,22.865383,-0.5298392,3.2152,-8.036088,-0.15597871,-5.477666,-2.0206842,-5.028182,-0.9675024,-6.4965763,-1
 did,2335.56,2336.78,1.22,0.04047037,0.1639373,-390.72217,47.500984,11.675831,35.21649,-5.8313165,-10.160883,-2.2701008,3.8444848,-15.658782,-6.8547473,-1.054572,-10.3436365,-6.1413717,-1
 that,2336.78,2337.22,0.44,0.098100476,0.096365792,-195.40836,118.16511,-26.383316,-3.2294044,4.1245785,-17.713295,-19.47819,-5.100381,-10.688591,-1.2369354,-15.742396,-7.933419,-9.815345,-1
 because,2337.22,2337.68,0.46,0.027877552,0.135970052,-299.11087,68.96638,-15.612833,42.76355,2.878941,3.375916,0.40416723,-2.957537,-4.071274,-4.7482786,-7.727354,-4.0704055,-17.719412,-1
 she,2337.68,2338.04,0.36,0.05404075,0.227986654,-231.3834,26.943579,-3.9073112,54.022846,-6.280827,-10.760792,6.872452,-0.30235997,-23.524336,-1.377103,-9.22982,2.6591408,-10.049453,-1
 knew,2338.04,2338.42,0.38,0.09101725,0.04300944,-287.56168,110.42002,-10.651489,73.5808,-2.3351617,-35.257675,-1.9896866,-1.8482939,-27.360823,-16.618216,-8.727317,-13.142245,-14.857339,-1
 that,2338.42,2338.9,0.48,0.07004233,0.058807373,-257.94336,111.69866,0.15389872,-8.564805,6.0612493,-12.888687,-16.64946,-6.6724195,-18.446968,-2.3403764,-6.229785,-10.910788,-12.096383,-1
 I,2338.9,2340.06,1.16,0.044023935,0.183910473,-364.4922,70.20419,-3.592552,2.2748597,0.005033416,5.182383,-6.931731,6.057991,-9.579617,5.095108,-6.2718964,-1.4285299,-7.9233603,-1
 had,2340.06,2340.44,0.38,0.072392575,0.083496094,-187.69423,107.072876,-20.942553,-5.17183,14.176604,-28.565508,-28.74338,17.92576,-17.678902,-0.07356874,-4.971227,-19.193707,-4.0477786,-1
 had,2340.44,2340.68,0.24,0.059045345,0.156311035,-181.67535,94.03769,-47.426662,-5.6621284,1.6613053,2.9449525,-25.927683,10.290792,-5.22976,2.7753935,-6.8345375,-9.045112,-8.968238,-1
 to,2340.68,2340.9,0.22,0.03158822,0.121023996,-291.22656,74.30054,1.9662035,22.820559,5.289374,9.247619,-4.4850626,-0.61475474,-1.1683751,-6.005855,-20.545,-12.497955,-16.543222,-1
 accept,2340.9,2341.54,0.64,0.043794904,0.211542039,-281.33487,78.623695,-9.297356,-10.668053,17.197142,0.6777638,-24.154892,9.094142,-14.02022,-2.006551,-4.80319,-9.288548,-5.6754003,-1
 second,2341.54,2342.94,1.4,0.026260732,0.268510298,-389.63684,38.63819,9.789351,8.651737,5.4460177,-0.46665078,-10.840827,0.98578554,-1.4958163,0.5054539,-5.969488,-2.6988168,-2.1977105,-1
 best,2342.94,2343.42,0.48,0.09119805,0.056304932,-233.84329,116.7513,-2.1092224,20.70847,14.40847,-13.1768675,-25.616453,1.1642878,-19.008368,-2.6409802,-3.7596507,-18.376648,-5.9377213,-1
 for,2343.42,2344.02,0.6,0.04427663,0.247198808,-309.32925,63.621582,55.348454,17.211859,-19.353079,-10.65207,-9.432174,-9.310902,1.9486498,-0.22756444,-7.709067,-1.6473532,-12.605785,-1
 so,2344.02,2344.86,0.84,0.03892074,0.234375,-390.7299,65.886536,26.69385,2.0520313,-14.775663,-2.4739165,-2.098468,-6.5438366,-3.6426897,-6.414404,-5.1105204,-1.2023208,-10.418723,-1
 much,2344.86,2345.24,0.38,0.087420076,0.075520833,-243.2738,138.56314,-1.4576851,-14.455012,-17.555208,-6.134521,-18.053234,5.5888557,-29.760065,-1.2146372,3.4431922,-20.960367,-18.976185,-1
 of,2345.24,2345.42,0.18,0.04118971,0.114501953,-240.43652,77.67336,2.4808633,31.403519,-0.17134285,-2.8810196,-20.683327,0.34980407,-28.758112,-3.8252563,-17.122766,-7.346972,-14.767985,-1
 my,2345.42,2345.62,0.2,0.07986305,0.054478237,-216.6042,165.6923,-17.270912,-36.85661,-1.8676447,-10.372611,-2.3999746,7.614024,-13.257811,-13.312539,0.2739969,-2.8371484,-19.737778,-1
 life,2345.62,2346.08,0.46,0.07781312,0.08733724,-207.04033,126.7256,-27.618761,-15.053031,5.361032,-16.03718,-16.68999,-1.7359194,-19.484926,-12.1297655,3.9130979,-9.664767,-13.08961,-1
 and,2346.08,2346.26,0.18,0.02315248,0.13297526,-324.76837,95.868706,14.001808,19.611238,24.652246,-5.6580296,-19.561249,-17.896666,-14.446879,5.040653,-12.4171295,-12.366963,-9.995215,-1
 she,2346.26,2346.54,0.28,0.029846085,0.274088542,-278.43686,-29.3459,14.815469,85.46406,-8.101488,-11.241361,4.1987762,5.6737714,-18.66392,-1.5709498,-7.6839805,-9.449259,-12.8029375,-1
 knew,2346.54,2347.04,0.5,0.11740407,0.0418396,-290.95746,82.223206,5.610478,71.6317,-13.362388,-15.182646,-9.970209,-1.5086267,-19.68791,-26.94375,-0.34177095,-24.103014,-20.968096,-1
 that,2347.04,2348.24,1.2,0.018066233,0.17238898,-440.09668,87.79744,4.1110206,8.238346,-1.9879901,0.7349208,-5.7999353,-4.6622696,-5.8689065,0.61055547,-7.3103776,-7.8288655,-8.8494625,-1
 I,2348.24,2348.44,0.2,0.11918415,0.080008371,-155.33557,177.87048,-53.8731,-50.40808,-1.6450717,-11.205293,-20.086561,-8.363375,-20.383299,4.0184183,5.4225535,-17.80255,-10.290324,-1
 would,2348.44,2348.64,0.2,0.08339305,0.03390067,-226.19743,148.9698,-8.326638,-8.347765,-9.705626,3.6362119,-20.930845,-0.031447273,-30.840033,-13.15467,-0.0677466,-24.254623,-8.990423,-1
 be,2348.64,2348.86,0.22,0.029605558,0.074358259,-324.24994,98.85265,-9.91993,60.1966,28.48814,-9.310089,-1.5307416,-3.2591412,-18.332747,-5.523686,-8.43514,-13.409204,-13.565862,-1
 happier,2348.86,2349.48,0.62,0.083608106,0.086352539,-168.22453,112.43341,-33.472576,16.035347,2.6265006,-16.153728,-21.40541,5.1686397,-14.829994,1.782367,-6.103681,-12.134624,-5.8596563,-1
 fulfilling,2349.48,2350.78,1.3,0.040961534,0.209210652,-344.74762,78.68418,6.5472875,10.131786,-1.0776035,-5.6157002,-1.9890516,-5.7295914,-4.03333,1.4522986,1.599142,-7.296866,-6.498955,-1
 my,2350.78,2351.26,0.48,0.10476665,0.056152344,-205.29128,148.24474,-36.782497,12.016426,-16.09933,-16.338558,-9.349846,-14.355818,-21.37044,-13.918255,-3.3356996,-1.5238554,-16.555252,-1
 true,2351.26,2351.7,0.44,0.036262363,0.203473772,-313.53757,52.443157,0.73978233,41.60809,3.4899595,2.0446208,-9.194089,9.391982,-17.715876,-5.6481166,-11.2292185,-7.475459,-12.976694,-1
 potential,2351.7,2352.4,0.7,0.052583396,0.132967862,-244.47992,90.09838,-2.9137871,27.562977,-3.3344026,-8.806298,-10.642865,4.250786,-15.819744,0.99709874,-7.2280955,-8.134673,-13.509152,-1
 and,2352.4,2353.2,0.8,0.027514733,0.130746695,-387.52386,112.70002,7.3007636,0.7720033,-6.1944613,-3.0344887,-6.798757,0.29573092,-9.824781,-0.60483783,-6.978511,-8.056166,-7.7112455,-1
